V2,V3,V4,V7,V9,V10,V11,V12,V14,V16,V17,V18,Class
0.40722728,0.757706165,3.161821447,-0.689804056,0.336769232,-0.283731284,0.903117453,-0.158825775,-2.376653641,0.935791272,1.591506148,1.259470714,1
1.387359821,-1.045286987,4.228686194,-2.943677575,-1.181743007,-3.096503599,3.200912355,-2.450832429,-6.397170315,-2.427373075,-4.448472252,-1.21222045,1
0.417447288,0.193963068,0.901644195,0.158125824,-0.079511756,-0.045088248,-0.876737592,0.687487636,-0.00779123,0.377153837,-0.868182736,-0.067135112,1
1.217620323,-1.953872165,2.087075991,-2.582865044,-1.191232692,-3.095093607,2.821144888,-3.100545658,-4.510123915,-2.123462785,-6.053319388,-0.706376153,1
1.344520789,-0.534379047,3.195291499,-2.340990939,-1.416264999,-2.996669302,0.747478136,-4.596611512,-4.757074499,-2.535494251,-5.356464544,-1.974748525,1
1.263973556,-1.050825674,2.237990639,-2.355253671,-1.281242617,-2.705011382,1.17447506,-4.381919567,-2.953824253,-3.30425391,-5.585794366,-1.643704032,1
1.573578074,-2.372652433,-0.572676431,-3.039519787,-0.594808639,-5.459601894,2.378537225,-2.330270647,-4.058523436,-2.522660811,-5.603400348,-0.778439964,1
-0.000891229,0.60588683,0.338337781,0.504206377,0.636767743,1.010291022,0.004517968,0.044396639,-0.931614225,0.483063094,-0.15247083,-0.285666259,1
0.577609831,-6.312781518,5.159401364,-7.934389138,-3.073078869,-7.145136625,6.25006759,-9.150822685,-9.982584707,-7.565042492,-13.69147445,-4.366867281,1
1.468712923,-6.850888147,5.174706273,-6.545071526,-3.605870126,-8.122161075,6.029032563,-9.225855308,-10.30933419,-7.787326221,-12.822177,-4.367677133,1
2.397041348,-7.572355818,5.177819255,-8.783234735,-3.74059751,-8.332863063,5.763189409,-8.707879292,-9.577194393,-7.586490786,-12.50393097,-4.375631012,1
2.948209208,-8.678550384,5.18530348,-7.773379785,-3.682359238,-8.403150262,5.705205507,-8.640746412,-9.466139123,-7.303242729,-12.44803924,-4.332834241,1
-3.930731396,-0.007045455,1.714669183,-1.90151169,0.887673208,-0.049232856,-0.153131027,-0.814309846,-0.831482609,1.188906759,0.536817323,-0.051403214,1
1.956099151,-0.85119796,2.79698655,-1.340739354,-1.18446766,-3.245108597,2.33832327,-2.820042188,-5.419589869,-4.180757788,-4.285070592,-2.536451573,1
2.720472487,-7.885935672,6.348333551,-8.682376445,-4.542447386,-7.74848005,5.266585873,-8.679678803,-8.107974661,-6.288305758,-13.7531308,-4.329239274,1
2.791030282,-7.682766857,6.991213965,-9.685621456,-4.495678865,-7.864506479,4.77414774,-8.245897882,-7.974250523,-7.244340474,-12.76009395,-4.824740223,1
2.400825547,-4.220359821,3.462217464,-2.986028314,-1.606672299,-5.974925438,3.264922152,-5.095031624,-10.01810606,-3.562533517,-4.377105684,-1.792634943,1
1.812354584,-2.56698081,4.127548607,-3.390134545,-2.451251252,-3.555834927,4.31571103,-5.479801677,-5.588785577,-3.507230624,-7.457094938,-2.325491682,1
2.462675269,-2.851395003,2.324480065,-3.065234362,-2.268770588,-4.881142927,2.255147489,-4.686386898,-6.174288348,-4.849692387,-6.536520735,-3.119093882,1
2.225379941,-3.379450386,2.178538229,-1.734948003,-1.980033481,-5.71150474,1.837214902,-4.540341645,-6.28431407,-3.563239406,-7.368320646,-2.692953158,1
4.543672013,-9.795897736,5.508003334,-11.72434612,-4.767842224,-9.332128069,5.224124004,-7.743122345,-7.140418033,-6.598704066,-12.120539,-3.904091533,1
5.12575923,-6.092254547,5.527393062,-3.207075706,-5.074870632,-6.778331382,5.725254591,-6.949171825,-11.09042481,-1.707500854,-1.685473017,0.274890839,1
3.386139969,-3.45499699,4.367629058,0.256890458,-2.855797234,-2.808455543,1.847503511,-2.414822338,-6.59912613,2.572371808,6.609365809,2.5306698,1
2.015233463,-2.777329561,3.812024131,-2.001958668,-2.344041663,-3.076698585,3.55473755,-3.9696893,-5.876067321,-1.495280775,-4.424757174,-0.619323237,1
1.27139529,1.206177863,0.790371244,0.917690595,-0.285692136,-0.867899742,0.61497712,-0.657947691,-1.635144524,0.068532887,1.325794102,0.376383481,1
1.552768211,-2.276920704,2.992117391,-1.362387523,-2.32962886,-3.393553481,3.128439692,-3.570393731,-3.988415055,-2.843784559,-4.826246116,-0.703883465,1
2.2251465,-4.953050453,4.342228248,-5.407553618,-1.362197751,-4.170622887,3.762306382,-4.226224695,-4.710497936,-4.739083784,-6.131886752,-2.425870639,1
3.26466481,-3.077158017,3.403593597,-3.310316609,-1.977593281,-3.288203565,2.886091477,-6.848977934,-7.460102983,-4.334783427,-9.874560393,-3.541903329,1
-3.34843873,-3.513407961,3.17505971,-0.89214443,-0.802005229,-4.350685312,3.064245841,-2.718730632,-5.586873126,-2.502049417,-4.460494632,-0.870525745,1
-6.976420008,-2.077911151,3.41675416,-6.578947868,-0.599508728,-4.001742085,2.611761843,-2.210691055,-5.281678131,-2.342178262,-4.442082059,-0.812202197,1
1.286637565,-2.007181287,2.419674796,-2.45952964,-1.12586103,-3.236784016,3.561794964,-3.914679352,-4.45889503,-2.343304119,-5.071450108,-0.749172321,1
-4.81446074,-5.36530689,1.204229864,-1.967892799,-1.674415243,-3.426052253,0.14456269,-4.28352931,-3.657490404,0.844221069,-3.948311852,-1.807515992,1
-0.364223121,-1.261883344,3.794949039,-5.165140556,-1.582300585,-3.252633595,5.040751203,-5.314442204,-6.233043671,-6.890317745,-9.516411485,-4.364127715,1
0.581573271,-1.880372107,4.31924128,-1.909558926,-2.752610565,-3.550385399,4.838964187,-6.040235379,-6.221945359,-5.073642635,-10.44100867,-3.755524601,1
0.683821377,-1.390168883,1.501887261,-1.478740616,-0.100522732,-2.301109897,1.914454045,-3.830998011,-6.353019858,-3.297239075,-4.862971499,-2.002353999,1
1.505152043,0.372364351,2.286868558,-1.08755604,-0.533001251,0.169572798,2.790396391,-2.316951892,-3.431737963,-3.29355769,-3.901498984,-2.525440482,1
3.129851933,-2.576976822,3.415573363,-1.991652188,-2.809071243,-4.153692406,1.398185119,-5.653269702,-6.332512815,-1.983609608,-4.929162023,-1.038482085,1
2.607720029,-2.987192942,3.064156147,-2.277786228,-1.997331053,-3.834775088,1.113354093,-4.976921041,-4.549556744,-3.177460496,-5.369348778,-1.121454157,1
1.221317431,-1.45295546,2.067575058,0.325713914,0.113219372,-2.12697275,0.915947029,-0.468571538,-4.861866581,0.866440625,4.082484884,1.196318152,1
2.506718959,-5.290924818,4.886134198,-5.810509186,-0.74927716,-4.834827995,3.54601225,-7.751285478,-10.01850245,-7.477161727,-9.785800262,-4.243977148,1
-0.285760408,-3.835615782,5.337048027,1.289629924,-3.003532437,-3.990551332,4.986013804,-6.116383223,-6.043393144,-4.745462468,-10.07564559,-3.604596016,1
-0.085594789,1.265451959,1.401165732,1.301998971,-0.431520922,-0.091353373,-0.921051996,-0.613815529,0.016087005,-0.527140628,-0.05727868,0.448655661,1
2.941499449,-5.593985568,3.258845223,-4.476488045,-1.606743151,-5.11725921,3.97722224,-8.066096093,-8.660770959,-6.237596542,-11.04638166,-4.155879368,1
2.522820676,-0.782432259,4.083046652,-1.943551851,-1.853274226,-3.162135955,1.533193838,-4.635126948,-6.435870738,-2.849930795,-3.654258288,-1.183034137,1
0.872988039,-0.303850487,2.755368851,-0.042847968,-0.779175596,-0.157696446,1.928567632,-0.935863286,-1.633472024,1.425605504,1.593528786,1.178467846,1
0.962830681,-0.278065478,2.743318063,0.041289549,-0.966951551,-0.194120467,2.140056816,-0.276308753,-1.880275403,1.367433022,1.5226617,1.026317483,1
-3.420467984,-4.850574732,6.606845786,-3.269801299,-2.558690602,-3.624774714,5.267861604,-5.583696926,-6.679976755,-4.348891446,-8.760786023,-3.407548544,1
-0.571085007,0.742522414,-0.014587682,-0.833350425,1.169425399,-0.371671945,-0.245676823,1.37594135,-0.819319365,0.125852996,-0.397245549,0.272377065,1
1.524837164,-3.018758033,3.289291475,-0.509995432,-1.016591689,-4.320535776,1.277202265,-3.701749667,-4.857776672,-2.80150199,-4.186807537,-1.648406094,1
-0.668973794,-0.271784826,-0.589439742,-0.486364541,-0.794944156,0.264544749,0.88126805,-0.324703761,-1.112735439,1.533411248,0.831442611,-0.473346677,1
0.781442263,-1.822447514,0.605760683,-1.722523123,0.014963308,-2.85611683,1.61826162,-3.581374501,-6.16045662,-2.54310504,-5.301273391,-2.192712706,1
1.399344748,-1.682502709,3.86437704,-2.539380123,-1.547881628,-2.659717947,2.621588126,-3.462361885,-4.955823304,-2.339942917,-5.197794477,-1.342814498,1
0.403326527,-1.994122006,2.756558164,-1.209045119,-1.447224892,-3.951002892,2.560700202,-3.411982911,-4.732767535,-3.306088412,-4.231021875,-0.75080977,1
-0.045410278,-0.16843829,-1.313274814,3.071892046,0.618202762,-1.769059721,-0.651414014,-0.005423291,0.21746976,-1.173977649,0.24334711,-0.342300728,1
-1.30465465,0.314102907,0.053740106,0.694861853,-0.649377114,0.51756788,-1.356557756,-0.238382664,-0.431690054,-1.654161807,-0.053960601,0.52074584,1
12.78597064,-9.906650021,3.320336883,-18.75088916,-0.391539744,-5.052502367,4.406805524,-4.610756477,-9.072710934,-6.211557482,-6.248145353,-3.149246695,1
12.78597064,-9.906650021,3.320336883,-18.75088916,-0.391539744,-5.052502367,4.406805524,-4.610756477,-9.072710934,-6.211557482,-6.248145353,-3.149246695,1
12.78597064,-9.906650021,3.320336883,-18.75088916,-0.391539744,-5.052502367,4.406805524,-4.610756477,-9.072710934,-6.211557482,-6.248145353,-3.149246695,1
12.78597064,-9.906650021,3.320336883,-18.75088916,-0.391539744,-5.052502367,4.406805524,-4.610756477,-9.072710934,-6.211557482,-6.248145353,-3.149246695,1
12.78597064,-9.906650021,3.320336883,-18.75088916,-0.391539744,-5.052502367,4.406805524,-4.610756477,-9.072710934,-6.211557482,-6.248145353,-3.149246695,1
12.78597064,-9.906650021,3.320336883,-18.75088916,-0.391539744,-5.052502367,4.406805524,-4.610756477,-9.072710934,-6.211557482,-6.248145353,-3.149246695,1
-0.548931183,1.087872669,0.89408182,-0.717492197,-0.100396733,0.543187256,-1.039417068,0.285261609,-0.498521776,-2.156036543,0.564761098,0.83785666,1
1.134243003,-1.429454741,2.012225989,0.221159478,0.034485926,-1.879643821,2.19166508,-0.487849733,-4.461051207,1.410917109,3.619251252,2.284926763,1
1.137238976,-3.227079757,3.242292934,-3.028012599,-1.801937209,-4.711768684,4.663254585,-5.171734608,-6.713878195,-3.275207499,-6.823831213,-1.355308686,1
1.636777962,-1.519649883,4.028570999,-2.279807405,-1.657635003,-2.894990401,1.601985383,-2.824945625,-5.591363689,-2.737795496,-4.961534316,-2.224797408,1
1.133138588,-1.60105248,2.813400968,-1.520895164,-1.496494506,-4.056292616,1.553755868,-2.743551359,-5.428788499,-3.727187613,-3.946299589,-1.680286443,1
-0.457654561,-2.589054639,2.230778267,0.102485457,-1.092920839,-5.032028386,3.51034756,-2.227398406,-5.199185743,-3.943520999,-3.820522327,-0.570821094,1
1.189757286,0.704882218,2.891387773,-1.1987142,-1.232088646,0.324238886,-1.27393508,-0.868686295,1.027584172,0.256215978,0.12060834,-0.052346017,1
0.185734555,-3.399851579,3.76115529,-2.519565318,-2.400106116,-4.993417038,4.447191766,-5.293760103,-6.425276214,-3.515197166,-6.347453308,-0.903512166,1
0.194120637,-3.917585678,3.920747846,-3.61444511,-2.189871136,-4.684233325,4.376906664,-5.007440828,-6.192475264,-3.316934301,-6.188834152,-1.040412649,1
-0.257575207,2.250209635,1.152670903,-0.58416279,1.014602463,0.334532824,0.826374844,0.1968869,-0.472025637,-1.243007101,0.570459827,-0.159056766,1
1.335666962,-1.009530198,1.693884729,-2.614241877,-1.135496522,-3.943336821,2.572830216,-2.2886635,-5.33871421,-2.619233054,-5.231425127,-1.234853737,1
1.80869795,-0.953509034,2.213085393,-2.356012983,-1.678374057,-3.538650232,3.102089927,-3.993373054,-3.822894106,-2.475358854,-5.211875168,-0.413871678,1
2.365754878,-2.955491179,0.089790598,-0.174061561,0.174216294,-2.998926256,2.605168575,-3.677716614,-4.629480997,-4.180378884,-4.605686468,-2.557184137,1
0.985632694,0.645789437,0.317131047,1.078233569,-0.492855875,-1.039637697,-0.395607723,-0.66468393,-0.660967627,0.530852434,0.278141865,0.355529917,1
0.435519332,-0.530865547,-0.471119607,-1.234572071,-2.057723826,0.166830708,0.567551955,-0.858059916,-0.264936239,0.838120617,1.425059654,-0.169664183,1
2.346949431,-4.053306688,3.98335888,-4.474763835,-2.309828698,-5.515507073,3.048392034,-7.128250768,-7.495187336,-7.568014899,-12.22363285,-4.895175194,1
3.418910653,-5.074444533,4.035986943,-5.065980838,-3.097379164,-6.447202274,3.775578439,-7.498783455,-8.658268432,-6.17333086,-10.70801825,-3.504894192,1
3.568751234,-5.896245457,4.16471993,-5.472436017,-2.909735258,-6.287803351,3.704312152,-7.267549534,-8.458974956,-5.976220982,-10.57601491,-3.525161247,1
3.480623179,-6.200676594,4.311233668,-5.220940942,-2.921484382,-6.561257411,3.211263878,-6.861660514,-7.755253664,-6.276616786,-10.6117147,-4.146773745,1
3.563427898,-7.058901298,4.284345955,-4.937554127,-3.796759595,-6.825490104,3.259594754,-6.943890618,-6.947010309,-6.166837425,-10.5643466,-4.010188153,1
1.291195042,-1.432900453,2.058202222,0.391154204,-0.032828594,-2.155302544,1.080438616,0.044415321,-5.053824765,0.821195362,4.027366039,1.07797898,1
1.156431079,-1.471577967,2.076278405,0.264947929,0.248835339,-2.100666513,0.763204841,-0.944916479,-4.683619696,0.908454083,4.133666669,1.306204525,1
1.094861513,-1.367020048,2.012554296,0.151952109,0.009872284,-1.925278124,2.605937023,-0.309218873,-4.429194587,1.055513936,3.970586937,1.762248572,1
1.079671157,-0.180677931,1.287839084,0.525166986,-0.168893374,-2.544410419,0.706999574,-0.835695915,-4.993991789,1.315365139,3.639199548,1.623426095,1
0.608590313,1.15550089,-0.267565093,0.698307699,-0.133341031,-1.025335393,1.500629181,-0.417898027,-1.074999041,1.377768509,0.223886854,1.311072675,1
1.291858263,-1.298805326,2.135771701,0.390577698,-0.038339269,-2.152518891,1.35275259,0.09284859,-5.012202359,0.731437272,4.152085573,0.985358288,1
2.268270614,-2.297553649,1.871330527,-1.358648491,-1.317363771,-4.626919164,3.357639737,-2.998814904,-6.766633371,-0.868576752,-0.370333269,0.419265507,1
1.43530513,-0.813563965,1.993117177,0.487691067,-0.536351998,-2.231209328,0.27398357,-0.535839387,-5.141823493,0.623912781,4.090983247,1.634084028,1
2.773081604,-6.757845069,4.446455974,-6.485365409,-3.053492714,-6.260705515,2.394167666,-6.16353738,-5.606346429,-6.52508104,-11.40836754,-4.693977736,1
1.886475698,-2.338633561,-0.475242892,-2.122792966,0.290273064,-3.833741385,2.509781404,-3.611231365,-5.291924955,-3.262658419,-4.33311796,-1.863048968,1
1.036129402,1.984405261,3.128243274,-1.701283955,-1.242264775,0.269561809,1.293418297,0.933215784,0.52148369,0.059868954,0.306339379,0.265051989,1
1.790649232,-0.945148961,3.853432747,-2.988382756,-2.294534709,-1.88617599,1.904283593,-4.002414031,-2.801915423,-2.348739926,-6.426734307,-0.827308425,1
1.975527527,-1.077144539,2.81919064,-1.196101449,-1.363723876,-2.932895258,0.30136883,-3.246141437,-5.429361879,-0.953623443,-2.727343001,-0.636436919,1
2.428379118,-3.996454397,4.871298541,-4.654542618,-2.743538816,-5.638941313,4.343743498,-6.65573447,-9.505140826,-4.850323159,-10.00625283,-2.789598112,1
3.46288949,-6.445103954,4.932198666,-5.695593929,-4.322376553,-8.099119398,7.182967009,-9.445943382,-12.99146558,-6.367524375,-12.73439389,-3.845129659,1
3.46288949,-6.445103954,4.932198666,-5.695593929,-4.322376553,-8.099119398,7.182967009,-9.445943382,-12.99146558,-6.367524375,-12.73439389,-3.845129659,1
1.827620567,-7.019494685,5.34830324,-5.015847976,-4.382712509,-8.337706974,7.190306089,-9.42484446,-12.87549422,-6.299961398,-12.71920716,-3.740176156,1
1.827620567,-7.019494685,5.34830324,-5.015847976,-4.382712509,-8.337706974,7.190306089,-9.42484446,-12.87549422,-6.299961398,-12.71920716,-3.740176156,1
1.264419774,-5.167885427,3.193647845,-6.445610183,-3.214055416,-8.745972612,5.416041909,-8.164125077,-10.19353036,-7.360474609,-14.66877108,-4.877119005,1
-0.802528699,1.1233203,0.389760265,1.326232489,-0.54688955,-0.713473761,1.274629078,0.023682135,0.727242086,0.348037592,-0.566390083,0.216016102,1
2.09615031,-0.487030348,3.06945316,-4.328776495,-0.985222034,-3.995210734,1.880601553,-2.325179128,-5.417499345,-3.818085664,-3.700707026,-1.991412078,1
3.421990905,-9.525071773,5.270891009,-6.989194734,-4.622730336,-8.409664876,6.309044006,-8.576761433,-11.53404602,-5.452494658,-11.88757002,-3.56358481,1
3.421990905,-9.525071773,5.270891009,-6.989194734,-4.622730336,-8.409664876,6.309044006,-8.576761433,-11.53404602,-5.452494658,-11.88757002,-3.56358481,1
3.921104152,-9.746678217,5.148262549,-5.937766832,-4.684951751,-8.537757687,6.348979303,-8.681608932,-11.60800226,-5.363566433,-11.93909151,-3.58360287,1
3.921104152,-9.746678217,5.148262549,-5.937766832,-4.684951751,-8.537757687,6.348979303,-8.681608932,-11.60800226,-5.363566433,-11.93909151,-3.58360287,1
3.266574254,-4.153387897,3.924525614,-4.313217176,-3.295673668,-6.213355249,4.522991975,-6.652844053,-8.604486202,-5.945480612,-9.338937794,-2.390192588,1
3.259076104,-5.43636547,3.684737394,-3.696178394,-3.049652728,-6.353887252,4.351481497,-6.45324733,-8.442872857,-5.440795183,-9.518037892,-2.438068618,1
2.928541107,-5.660999199,3.891159928,-5.558679353,-2.848922721,-5.995676127,4.221304108,-6.119667353,-8.149321784,-5.375282893,-9.315001385,-2.487562569,1
2.609127038,-5.568577208,3.631946953,-4.089127668,-3.239900975,-5.822449156,3.369186052,-5.691925786,-5.413786691,-5.863661713,-11.14324102,-3.480939553,1
0.945206352,0.610050626,2.640065087,-1.624608199,0.210202028,-2.06990439,-0.529805728,0.999716276,-1.50855714,-0.328387383,2.270271178,0.709666018,1
-1.155978008,-2.092515502,2.78675033,1.600027463,-0.796953814,-0.133950251,1.033032012,-0.284367998,-0.429211904,-0.92892153,1.679985519,1.315338866,1
-0.45806897,-0.700403918,2.737229172,5.802537353,-1.017717143,1.987861863,0.504116141,-0.863430853,-1.016915535,1.154312686,-2.043857668,-0.151698807,1
2.632881312,-5.26426531,3.446113147,-3.291040869,-1.168114167,-3.93629417,4.256564487,-6.600654481,-9.958530919,-5.70014142,-6.388092738,-1.838159301,1
0.951966571,-2.059205513,3.833997712,0.232463057,-1.143645689,0.541699243,0.30197723,0.257697091,-2.420715975,1.50669615,0.799832475,1.162764262,1
3.738234965,-2.317843041,1.367442441,-3.106942048,3.35352486,0.369936028,0.382172177,-2.262932535,-1.880618705,0.235476804,3.321569311,1.90627083,1
1.554963607,-1.405808829,0.669327346,-3.459979066,1.242228765,-4.15635448,2.209440752,-5.122314109,-3.10393772,-2.425015632,-3.960622689,-0.125017788,1
2.881805182,-6.421490295,2.434181424,-3.22753333,0.775985125,-4.723091746,4.921657447,-8.752770087,-8.552022732,-4.534029753,-6.465408634,-1.890309979,1
2.365182529,-2.600287382,1.111601765,2.114530881,0.900489974,-3.376177067,2.05681206,-3.98425673,-5.967904969,1.679739601,5.586114687,2.789131156,1
1.630056303,-4.337199681,2.378367292,0.653745453,1.217608255,-2.829098205,3.504567793,-3.91819988,-4.704508705,1.854771917,6.024396767,3.531250335,1
3.63344238,-3.843918624,0.183208447,-3.005953152,1.285458107,-3.717481375,3.719211539,-5.034029747,-4.220365918,-1.691045268,-2.372423207,0.450098503,1
3.448952572,-6.216971806,3.021051618,-2.001742908,-0.836098369,-4.095648973,2.425950716,-6.067261945,-3.501702516,-3.501281103,-2.941876324,-1.125741062,1
3.253892424,-7.040484712,2.26645648,-0.248336733,-0.307137451,-5.567947051,2.712739404,-5.948403127,-4.211755924,-2.63940914,-2.532355406,-0.667067027,1
4.401194152,-8.394211623,4.453579569,-9.219000996,-2.912942709,-13.54016824,9.41303954,-18.04759657,-15.39304483,-13.30388758,-21.29790578,-7.262310795,1
